policy,sigma,episode,reset_seed,reward,steps,success,max_force,mean_force,violation_rate,pre_frac,contact_frac,manip_frac,manip_entered,near_object_frac,safe_contact_ratio,safe_contact_per_near,contact_avoidance_index,grasp_detected_frac,lift_active_frac,close_active_frac,min_dist
SAC_Value_2M,0.06,24,24,181.72710342438347,500,0.0,86.58048848943868,8.447047098360677,0.062,0.404,0.464,0.086,1.0,0.954,0.22844827586206898,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.026969525786021152
SAC_Value_2M,0.06,25,25,2179.097862216737,500,1.0,31.652054576757514,7.952879082599844,0.002,0.008,0.014,0.96,1.0,0.982,0.2857142857142857,0.004073319755600814,0.9959266802443992,0.0,0.0,0.0,0.010423907297300255
SAC_Value_2M,0.06,26,26,2130.8975186104526,500,1.0,54.13794668444043,6.005790061650459,0.006,0.016,0.018,0.952,1.0,0.986,0.3333333333333333,0.006085192697768763,0.9939148073022313,0.0,0.0,0.0,0.0128213782469097
SAC_Value_2M,0.06,27,27,2150.7313267355203,500,1.0,61.259767328559995,5.142094069111612,0.004,0.006,0.022,0.956,1.0,0.984,0.2727272727272727,0.006097560975609756,0.9939024390243902,0.0,0.0,0.0,0.009758075464844307
SAC_Value_2M,0.06,28,28,2132.4030358806835,500,1.0,22.17948769866743,5.073986016391641,0.004,0.016,0.026,0.948,1.0,0.99,0.15384615384615385,0.00404040404040404,0.9959595959595959,0.0,0.0,0.0,0.002653292897822294
SAC_Value_2M,0.06,29,29,2264.453915050896,500,1.0,34.87387856463411,5.357889892920777,0.006,0.02,0.022,0.942,1.0,0.984,0.45454545454545453,0.01016260162601626,0.9898373983739838,0.0,0.0,0.0,0.012077877079766628
M4_warm,0.06,0,0,63.082899976107285,500,0.0,0.0,0.0,0.0,0.844,0.128,0.0,0.0,0.972,0.0,0.0,1.0,0.0,0.0,0.0,0.063306918131866
M4_warm,0.06,1,1,1981.288976473796,500,1.0,89.89050314730589,8.016352505068616,0.212,0.02,0.088,0.872,1.0,0.98,0.3181818181818182,0.02857142857142857,0.9714285714285714,0.0,0.0,0.0,0.007568202482245273
M4_warm,0.06,2,2,102.47491962396066,500,0.0,30.594903697739444,0.7314838317547144,0.008,0.008,0.026,0.044,0.0,0.078,0.46153846153846156,0.15384615384615385,0.8461538461538461,0.0,0.0,0.0,0.015138960587278967
M4_warm,0.06,3,3,2181.2490345282577,500,1.0,30.412121612051507,4.878990049329484,0.002,0.006,0.032,0.946,1.0,0.984,0.1875,0.006097560975609756,0.9939024390243902,0.0,0.0,0.0,0.011727469084847713
M4_warm,0.06,4,4,121.29625698510087,500,0.0,65.24917031387726,2.3339423914613233,0.012,0.024,0.084,0.05,0.0,0.158,0.38095238095238093,0.20253164556962025,0.7974683544303798,0.0,0.0,0.0,0.014782841075860646
M4_warm,0.06,5,5,2149.9694407159873,500,1.0,73.25203312602565,8.063685681712794,0.004,0.004,0.026,0.946,1.0,0.976,0.3076923076923077,0.00819672131147541,0.9918032786885246,0.0,0.0,0.0,0.017371573975436535
M4_warm,0.06,6,6,80.90762448567467,500,0.0,67.10808850401588,1.5389917022745339,0.004,0.65,0.316,0.0,0.0,0.966,0.18354430379746836,0.060041407867494824,0.9399585921325052,0.0,0.0,0.0,0.028950511480106016
M4_warm,0.06,7,7,52.24309264117453,500,0.0,82.3522340588826,1.7375464123143027,0.004,0.296,0.122,0.012,0.0,0.43,0.3114754098360656,0.08837209302325581,0.9116279069767442,0.0,0.0,0.0,0.03931596008390174
M4_warm,0.06,8,8,176.40738580112443,500,0.0,70.43703911137264,29.18985111737998,0.018,0.014,0.922,0.054,1.0,0.99,0.6290672451193059,0.5858585858585859,0.41414141414141414,0.0,0.0,0.0,0.02118239212384343
M4_warm,0.06,9,9,740.3498246509569,500,0.0,64.3169511051639,6.008597208163523,0.044,0.036,0.052,0.338,1.0,0.426,0.4230769230769231,0.051643192488262914,0.9483568075117371,0.0,0.0,0.0,0.019607403859052925
M4_warm,0.06,10,10,2109.5850122472207,500,1.0,52.46102932372067,8.856705662559472,0.0,0.004,0.038,0.938,1.0,0.98,0.631578947368421,0.024489795918367346,0.9755102040816327,0.0,0.0,0.0,0.012692312575572677
M4_warm,0.06,11,11,2068.692792981874,500,1.0,23.66305118965813,7.511191712397289,0.062,0.008,0.038,0.914,1.0,0.96,0.42105263157894735,0.016666666666666666,0.9833333333333333,0.0,0.0,0.0,0.01906159181488444
M4_warm,0.06,12,12,71.9013023675923,500,0.0,76.45244857402722,1.8838166188680292,0.004,0.114,0.52,0.0,0.0,0.634,0.06923076923076923,0.056782334384858045,0.943217665615142,0.0,0.0,0.0,0.028359473121753374
M4_warm,0.06,13,13,46.03987391428296,500,0.0,61.947584226314405,3.6362876163703786,0.008,0.074,0.332,0.0,0.0,0.406,0.5903614457831325,0.4827586206896552,0.5172413793103448,0.0,0.0,0.0,0.028317834107478145
M4_warm,0.06,14,14,9.435329173968542,500,0.0,34.04665208959475,0.25462353736947385,0.004,0.084,0.018,0.0,0.0,0.102,0.4444444444444444,0.0784313725490196,0.9215686274509804,0.0,0.0,0.0,0.04017121663345952
M4_warm,0.06,15,15,669.0144697372477,500,0.0,30.334393154284577,2.0186011441840037,0.086,0.018,0.024,0.292,1.0,0.334,0.25,0.017964071856287425,0.9820359281437125,0.0,0.0,0.0,0.015599104775834547
M4_warm,0.06,16,16,52.48088536345931,500,0.0,95.67716030406999,3.9612603044260037,0.03,0.012,0.082,0.034,0.0,0.128,0.4878048780487805,0.3125,0.6875,0.0,0.0,0.0,0.019927928096232877
M4_warm,0.06,17,17,1903.2261316948066,500,1.0,49.92102740583805,7.4965825584686545,0.0,0.028,0.048,0.85,1.0,0.926,0.375,0.019438444924406047,0.980561555075594,0.0,0.0,0.0,0.024895388894649897
M4_warm,0.06,18,18,57.66990410102644,500,0.0,38.63392766793263,0.21351814561196322,0.002,0.878,0.054,0.0,0.0,0.932,0.18518518518518517,0.01072961373390558,0.9892703862660944,0.0,0.0,0.0,0.036325868054472445
M4_warm,0.06,19,19,457.2632777967975,500,0.0,24.797987471320138,2.350691679699432,0.012,0.01,0.02,0.202,1.0,0.232,0.5,0.04310344827586207,0.9568965517241379,0.0,0.0,0.0,0.013653147672745985
M4_warm,0.06,20,20,23.953525569067008,500,0.0,1.1968573074293658,0.003907774352236594,0.084,0.142,0.07,0.0,0.0,0.212,0.05714285714285714,0.018867924528301886,0.9811320754716981,0.0,0.0,0.0,0.03909716451717939
M4_warm,0.06,21,21,30.136294138932467,500,0.0,75.19031336021548,2.1505802725844165,0.01,0.086,0.126,0.004,0.0,0.216,0.36507936507936506,0.21296296296296297,0.787037037037037,0.0,0.0,0.0,0.03023409623932256
M4_warm,0.06,22,22,7.3747483981902535,500,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15536130996209258
M4_warm,0.06,23,23,15.654615823268633,500,0.0,74.34086101903057,0.43860033781383867,0.004,0.016,0.032,0.0,0.0,0.048,0.3125,0.20833333333333334,0.7916666666666666,0.0,0.0,0.0,0.04212806907276365
M4_warm,0.06,24,24,53.4878250715874,500,0.0,85.66907564310216,9.226941291880854,0.09,0.024,0.358,0.0,0.0,0.382,0.2737430167597765,0.25654450261780104,0.743455497382199,0.0,0.0,0.0,0.029931727066412908
M4_warm,0.06,25,25,2185.1504519753057,500,1.0,25.574771062518018,6.06802214720626,0.002,0.008,0.028,0.95,1.0,0.986,0.14285714285714285,0.004056795131845842,0.9959432048681541,0.0,0.0,0.0,0.00789463053144197
M4_warm,0.06,26,26,141.2545112043961,500,0.0,73.32655905364167,1.5716303596906016,0.014,0.01,0.036,0.06,1.0,0.106,0.6111111111111112,0.20754716981132076,0.7924528301886793,0.0,0.0,0.0,0.012712907885819854
M4_warm,0.06,27,27,62.59021279017748,500,0.0,99.20518046315232,5.191042867624589,0.04,0.436,0.254,0.004,0.0,0.694,0.31496062992125984,0.11527377521613832,0.8847262247838616,0.0,0.0,0.0,0.028114565806550453
M4_warm,0.06,28,28,56.19888703031304,500,0.0,113.98800626055974,4.293645356468747,0.06,0.064,0.19,0.022,0.0,0.276,0.21052631578947367,0.14492753623188406,0.855072463768116,0.0,0.0,0.0,0.017641388625734118
M4_warm,0.06,29,29,47.10509044888491,500,0.0,37.58136939013286,0.3257725521809518,0.0,0.952,0.024,0.0,0.0,0.976,0.4166666666666667,0.010245901639344262,0.9897540983606558,0.0,0.0,0.0,0.05270136636750644
M4_1_baseline,0.06,0,0,44.013679007960086,500,0.0,0.0,0.0,0.01,0.944,0.0,0.0,0.0,0.944,0.0,0.0,1.0,0.0,0.0,0.0,0.10222746300758645
M4_1_baseline,0.06,1,1,36.84436731304999,500,0.0,0.0,0.0,0.016,0.57,0.0,0.0,0.0,0.57,0.0,0.0,1.0,0.0,0.0,0.0,0.08918340855231034
M4_1_baseline,0.06,2,2,2046.8501406658413,500,1.0,44.5222662555209,7.8450544507252316,0.094,0.012,0.03,0.9,1.0,0.942,0.26666666666666666,0.008492569002123142,0.9915074309978769,0.0,0.0,0.0,0.010647960664339784
M4_1_baseline,0.06,3,3,1747.989242840159,500,0.0,36.07403264815818,5.807511213432228,0.108,0.008,0.03,0.766,1.0,0.804,0.3333333333333333,0.012437810945273632,0.9875621890547264,0.0,0.0,0.0,0.0049674500548688855
M4_1_baseline,0.06,4,4,1894.3165698117334,500,1.0,34.56271032942213,10.16084641058802,0.002,0.024,0.038,0.848,1.0,0.91,0.6842105263157895,0.02857142857142857,0.9714285714285714,0.0,0.0,0.0,0.015298205637915657
M4_1_baseline,0.06,5,5,505.40587653021674,500,0.0,20.964797491370565,1.7285800061822147,0.022,0.008,0.032,0.222,1.0,0.262,0.5625,0.06870229007633588,0.9312977099236641,0.0,0.0,0.0,0.009862198443207865
M4_1_baseline,0.06,6,6,12.406503240211926,500,0.0,22.636818482724124,0.13732916339226728,0.062,0.11,0.014,0.0,0.0,0.124,0.2857142857142857,0.03225806451612903,0.967741935483871,0.0,0.0,0.0,0.050313822174017094
M4_1_baseline,0.06,7,7,88.84124625894573,500,0.0,73.16171516499315,2.996326227699057,0.004,0.084,0.07,0.062,1.0,0.216,0.34285714285714286,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.011812611286134315
M4_1_baseline,0.06,8,8,2054.765981242998,500,1.0,88.7773931860119,7.430147738878303,0.026,0.006,0.036,0.922,1.0,0.964,0.5,0.01867219917012448,0.9813278008298755,0.0,0.0,0.0,0.0041673222405964215
M4_1_baseline,0.06,9,9,2115.3844969236998,500,1.0,56.73142637708208,5.541727559253604,0.006,0.008,0.03,0.946,1.0,0.984,0.2,0.006097560975609756,0.9939024390243902,0.0,0.0,0.0,0.00970636192521253
M4_1_baseline,0.06,10,10,1396.4447909009293,500,1.0,43.63458194815018,6.974372130603302,0.064,0.024,0.044,0.614,1.0,0.682,0.4090909090909091,0.026392961876832845,0.9736070381231672,0.0,0.0,0.0,0.008904679695296704
M4_1_baseline,0.06,11,11,4.078392141578293,500,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21622964589486582
M4_1_baseline,0.06,12,12,77.97865325515623,500,0.0,42.003846689971844,0.9767793365297465,0.012,0.008,0.058,0.03,0.0,0.096,0.6206896551724138,0.375,0.625,0.0,0.0,0.0,0.02823684028827435
M4_1_baseline,0.06,13,13,2113.199103061121,500,1.0,43.75059658521739,5.802687825368795,0.002,0.008,0.032,0.934,1.0,0.974,0.625,0.02053388090349076,0.9794661190965093,0.0,0.0,0.0,0.0020850475878137
M4_1_baseline,0.06,14,14,2143.2415849860945,500,1.0,66.65066560167892,6.305787227472026,0.066,0.004,0.024,0.924,1.0,0.952,0.16666666666666666,0.004201680672268907,0.9957983193277311,0.0,0.0,0.0,0.007116976916616322
M4_1_baseline,0.06,15,15,1739.6671979347284,500,1.0,72.03332651816963,6.191878413516411,0.01,0.124,0.042,0.776,1.0,0.942,0.2857142857142857,0.012738853503184714,0.9872611464968153,0.0,0.0,0.0,0.014150340112154566
M4_1_baseline,0.06,16,16,2127.35675259969,500,1.0,36.34952445900023,7.018862427859664,0.002,0.01,0.024,0.94,1.0,0.974,0.16666666666666666,0.004106776180698152,0.9958932238193019,0.0,0.0,0.0,0.010240746269200568
M4_1_baseline,0.06,17,17,79.65934433716883,500,0.0,33.25559882537871,0.2137596098744598,0.016,0.912,0.024,0.008,0.0,0.944,0.4166666666666667,0.01059322033898305,0.989406779661017,0.0,0.0,0.0,0.03049896327233239
M4_1_baseline,0.06,18,18,3.3371620509502558,500,0.0,0.0,0.0,0.012,0.006,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,0.0,0.0,0.11435239010669601
M4_1_baseline,0.06,19,19,1.6757133869053922,500,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2511539118821844
M4_1_baseline,0.06,20,20,59.813686346480566,500,0.0,0.0,0.0,0.002,0.944,0.0,0.0,0.0,0.944,0.0,0.0,1.0,0.0,0.0,0.0,0.07561676883974355
M4_1_baseline,0.06,21,21,2.5235626709748797,500,0.0,0.0,0.0,0.126,0.018,0.0,0.0,0.0,0.018,0.0,0.0,1.0,0.0,0.0,0.0,0.10873524689771649
M4_1_baseline,0.06,22,22,5.735348049857535,500,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19861607676409104
M4_1_baseline,0.06,23,23,41.799701855841136,500,0.0,0.0,0.0,0.006,0.94,0.0,0.0,0.0,0.94,0.0,0.0,1.0,0.0,0.0,0.0,0.10573156292246357
M4_1_baseline,0.06,24,24,2097.2187944608118,500,1.0,30.043650775753946,5.166343513636456,0.006,0.008,0.056,0.914,1.0,0.978,0.7857142857142857,0.044989775051124746,0.9550102249488752,0.0,0.0,0.0,0.007860278737909608
M4_1_baseline,0.06,25,25,2093.820497167785,500,1.0,43.35835318039835,5.1412821318295086,0.002,0.006,0.032,0.932,1.0,0.97,0.1875,0.006185567010309278,0.9938144329896907,0.0,0.0,0.0,0.011031165127630197
M4_1_baseline,0.06,26,26,2071.622349658589,500,1.0,38.01178976251599,5.751112155181688,0.006,0.03,0.032,0.924,1.0,0.986,0.6875,0.02231237322515213,0.9776876267748479,0.0,0.0,0.0,0.008705366131033435
M4_1_baseline,0.06,27,27,2095.4071650789697,500,1.0,69.29934762571264,7.351019791162215,0.004,0.008,0.044,0.926,1.0,0.978,0.5,0.022494887525562373,0.9775051124744376,0.0,0.0,0.0,0.011417873593459001
M4_1_baseline,0.06,28,28,1977.5188296716765,500,1.0,54.782428013724065,5.741357940549704,0.006,0.008,0.03,0.88,1.0,0.918,0.6,0.0196078431372549,0.9803921568627451,0.0,0.0,0.0,0.008905068208840369
M4_1_baseline,0.06,29,29,3.253589993296704,500,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15289994348005306
